"subject" "activity" "signal" "axial" "mean" "std"
"2478" "18" "Walking_upstairs" "fBodyAccJerk" "Z" -0.736149274137931 -0.784728430344828
"2479" "18" "Walking_upstairs" "fBodyGyro" "X" -0.59232371 -0.60071129637931
"2480" "18" "Walking_upstairs" "fBodyGyro" "Y" -0.649817266551724 -0.443429836896552
"2481" "18" "Walking_upstairs" "fBodyGyro" "Z" -0.504364096896552 -0.466022431206897
"2482" "18" "Walking_upstairs" "tBodyAcc" "X" 0.265401201896552 -0.380168286724138
"2483" "18" "Walking_upstairs" "tBodyAcc" "Y" -0.0222060684378914 -0.211155120224138
"2484" "18" "Walking_upstairs" "tBodyAcc" "Z" -0.112655891327586 -0.31437339137931
"2485" "18" "Walking_upstairs" "tBodyAccJerk" "X" 0.0812402028517241 -0.563202134655172
"2486" "18" "Walking_upstairs" "tBodyAccJerk" "Y" 0.0211654691775862 -0.56794063862069
"2487" "18" "Walking_upstairs" "tBodyAccJerk" "Z" 0.0093589662862069 -0.760829911206897
"2488" "18" "Walking_upstairs" "tBodyGyro" "X" -0.0470683915017241 -0.593841504137931
"2489" "18" "Walking_upstairs" "tBodyGyro" "Y" -0.0526133819862069 -0.507297003103448
"2490" "18" "Walking_upstairs" "tBodyGyro" "Z" 0.0906736478431034 -0.433922212068966
"2491" "18" "Walking_upstairs" "tBodyGyroJerk" "X" -0.0899953036658621 -0.76068902862069
"2492" "18" "Walking_upstairs" "tBodyGyroJerk" "Y" -0.0527472610827586 -0.828872171206897
"2493" "18" "Walking_upstairs" "tBodyGyroJerk" "Z" -0.0692536211396552 -0.718951757931034
"2494" "18" "Walking_upstairs" "tGravityAcc" "X" 0.883330258448276 -0.961738807068966
"2495" "18" "Walking_upstairs" "tGravityAcc" "Y" -0.316619946206897 -0.942056881206897
"2496" "18" "Walking_upstairs" "tGravityAcc" "Z" -0.106112549189655 -0.907839723965517
"2497" "18" "Walking_downstairs" "fBodyAcc" "X" -0.350086793272727 -0.285535871636364
"2498" "18" "Walking_downstairs" "fBodyAcc" "Y" -0.309049613818182 -0.273798158
"2499" "18" "Walking_downstairs" "fBodyAcc" "Z" -0.505824358 -0.418258649818182
"2500" "18" "Walking_downstairs" "fBodyAccJerk" "X" -0.412728286727273 -0.416050500909091
"2501" "18" "Walking_downstairs" "fBodyAccJerk" "Y" -0.465982666363636 -0.464546054727273
"2502" "18" "Walking_downstairs" "fBodyAccJerk" "Z" -0.622135895090909 -0.678751080363636
"2503" "18" "Walking_downstairs" "fBodyGyro" "X" -0.489232274509091 -0.513947089545455
"2504" "18" "Walking_downstairs" "fBodyGyro" "Y" -0.641527595090909 -0.607757979272727
"2505" "18" "Walking_downstairs" "fBodyGyro" "Z" -0.447030699454545 -0.543996110545454
"2506" "18" "Walking_downstairs" "tBodyAcc" "X" 0.288439468909091 -0.302634565090909
"2507" "18" "Walking_downstairs" "tBodyAcc" "Y" -0.0168666920221818 -0.254214045818182
"2508" "18" "Walking_downstairs" "tBodyAcc" "Z" -0.1033908092 -0.418610127454545
"2509" "18" "Walking_downstairs" "tBodyAccJerk" "X" 0.0809044045254545 -0.387223932363636
"2510" "18" "Walking_downstairs" "tBodyAccJerk" "Y" -0.000757069449090909 -0.447033872545455
"2511" "18" "Walking_downstairs" "tBodyAccJerk" "Z" -0.01417699182 -0.651246664909091
"2512" "18" "Walking_downstairs" "tBodyGyro" "X" -0.0576548655654545 -0.502473033509091
"2513" "18" "Walking_downstairs" "tBodyGyro" "Y" -0.0636214336761818 -0.617230786
"2514" "18" "Walking_downstairs" "tBodyGyro" "Z" 0.0987471683127273 -0.483658260727273
"2515" "18" "Walking_downstairs" "tBodyGyroJerk" "X" -0.0836566573181818 -0.676716181636364
"2516" "18" "Walking_downstairs" "tBodyGyroJerk" "Y" -0.0509120258890909 -0.752608622181818
"2517" "18" "Walking_downstairs" "tBodyGyroJerk" "Z" -0.0570591813909091 -0.605655411090909
"2518" "18" "Walking_downstairs" "tGravityAcc" "X" 0.932277478363636 -0.960404874545455
"2519" "18" "Walking_downstairs" "tGravityAcc" "Y" -0.225809125454545 -0.932962218181818
"2520" "18" "Walking_downstairs" "tGravityAcc" "Z" -0.0493636733454545 -0.921661749636364
"2521" "18" "sitting" "fBodyAcc" "X" -0.993144920175439 -0.994906565789474
"2522" "18" "sitting" "fBodyAcc" "Y" -0.976538530350877 -0.974980068596491
"2523" "18" "sitting" "fBodyAcc" "Z" -0.982996441403509 -0.975722121403509
"2524" "18" "sitting" "fBodyAccJerk" "X" -0.991924709824561 -0.992039060701754
"2525" "18" "sitting" "fBodyAccJerk" "Y" -0.983642391578947 -0.985694744385965
"2526" "18" "sitting" "fBodyAccJerk" "Z" -0.988689671578947 -0.990141676315789
"2527" "18" "sitting" "fBodyGyro" "X" -0.989961500350877 -0.992575399473684
"2528" "18" "sitting" "fBodyGyro" "Y" -0.988702701403509 -0.985710087894737
"2529" "18" "sitting" "fBodyGyro" "Z" -0.983027386491228 -0.98279727631579
"2530" "18" "sitting" "tBodyAcc" "X" 0.27727001877193 -0.994347988596491
"2531" "18" "sitting" "tBodyAcc" "Y" -0.0128691279736842 -0.974928131052632
"2532" "18" "sitting" "tBodyAcc" "Z" -0.111904775824561 -0.977572717017544
"2533" "18" "sitting" "tBodyAccJerk" "X" 0.076622889 -0.991624662105263
"2534" "18" "sitting" "tBodyAccJerk" "Y" 0.00694560289491228 -0.984002717017544
"2535" "18" "sitting" "tBodyAccJerk" "Z" 0.00278757042058246 -0.990153121754386
"2536" "18" "sitting" "tBodyGyro" "X" -0.0333057034385965 -0.991956958947368
"2537" "18" "sitting" "tBodyGyro" "Y" -0.0685796341105263 -0.986753343859649
"2538" "18" "sitting" "tBodyGyro" "Z" 0.0848140511754386 -0.981525495438596
"2539" "18" "sitting" "tBodyGyroJerk" "X" -0.0954723233684211 -0.994170190701754
"2540" "18" "sitting" "tBodyGyroJerk" "Y" -0.0397125591491228 -0.994224162105263
"2541" "18" "sitting" "tBodyGyroJerk" "Z" -0.0523030404789474 -0.992814325087719
"2542" "18" "sitting" "tGravityAcc" "X" 0.909816469298246 -0.994043771403509
"2543" "18" "sitting" "tGravityAcc" "Y" 0.12988647622807 -0.984035479473684
"2544" "18" "sitting" "tGravityAcc" "Z" 0.161877417894737 -0.978340183157895
"2545" "18" "standing" "fBodyAcc" "X" -0.990409919315068 -0.992789068493151
"2546" "18" "standing" "fBodyAcc" "Y" -0.961239135479452 -0.952911994794521
"2547" "18" "standing" "fBodyAcc" "Z" -0.975772813972603 -0.957216177945206
"2548" "18" "standing" "fBodyAccJerk" "X" -0.989544971232877 -0.990287933424657
"2549" "18" "standing" "fBodyAccJerk" "Y" -0.975243689589041 -0.977179032191781
"2550" "18" "standing" "fBodyAccJerk" "Z" -0.986265653561644 -0.989275839041096
"2551" "18" "standing" "fBodyGyro" "X" -0.964428926438356 -0.962272711643836
"2552" "18" "standing" "fBodyGyro" "Y" -0.983561159726027 -0.978801848493151
"2553" "18" "standing" "fBodyGyro" "Z" -0.974294413013699 -0.974822589589041
"2554" "18" "standing" "tBodyAcc" "X" 0.278458805890411 -0.992019762739726
"2555" "18" "standing" "tBodyAcc" "Y" -0.0166353518150685 -0.95422343630137
"2556" "18" "standing" "tBodyAcc" "Z" -0.108453355945205 -0.961873909178082
"2557" "18" "standing" "tBodyAccJerk" "X" 0.0753539482328767 -0.989436673835616
"2558" "18" "standing" "tBodyAccJerk" "Y" 0.0104698718417123 -0.975277836849315
"2559" "18" "standing" "tBodyAccJerk" "Z" -0.00181640480191781 -0.988455249452055
"2560" "18" "standing" "tBodyGyro" "X" -0.0265873248835616 -0.962254249589041
"2561" "18" "standing" "tBodyGyro" "Y" -0.0732260127945206 -0.980417134246575
"2562" "18" "standing" "tBodyGyro" "Z" 0.0843190675616438 -0.972820402739726
"2563" "18" "standing" "tBodyGyroJerk" "X" -0.0987174024657534 -0.981970965890411
"2564" "18" "standing" "tBodyGyroJerk" "Y" -0.0406573412739726 -0.991151973150685
"2565" "18" "standing" "tBodyGyroJerk" "Z" -0.0532384453013699 -0.986259015753425
"2566" "18" "standing" "tGravityAcc" "X" 0.947573239863014 -0.994270075205479
"2567" "18" "standing" "tGravityAcc" "Y" -0.204206320958904 -0.981335941917808
"2568" "18" "standing" "tGravityAcc" "Z" -0.0485767106575342 -0.976044291369863
"2569" "18" "laying" "fBodyAcc" "X" -0.985179972153846 -0.984321858307692
"2570" "18" "laying" "fBodyAcc" "Y" -0.984909884615385 -0.986746450769231
"2571" "18" "laying" "fBodyAcc" "Z" -0.988606906307692 -0.987224804307692
"2572" "18" "laying" "fBodyAccJerk" "X" -0.986404709384615 -0.986641245846154
"2573" "18" "laying" "fBodyAccJerk" "Y" -0.985865325230769 -0.986210701230769
"2574" "18" "laying" "fBodyAccJerk" "Z" -0.989116865846154 -0.990744752923077
"2575" "18" "laying" "fBodyGyro" "X" -0.992436927692308 -0.993019371692308
"2576" "18" "laying" "fBodyGyro" "Y" -0.985611171384615 -0.983457774923077
"2577" "18" "laying" "fBodyGyro" "Z" -0.984999291538462 -0.986483048153846
"2578" "18" "laying" "tBodyAcc" "X" 0.274691576923077 -0.984527649230769
"2579" "18" "laying" "tBodyAcc" "Y" -0.0173937684615385 -0.986160920923077
"2580" "18" "laying" "tBodyAcc" "Z" -0.107698927907692 -0.987658662307692
"2581" "18" "laying" "tBodyAccJerk" "X" 0.0749985010769231 -0.985921071076923
"2582" "18" "laying" "tBodyAccJerk" "Y" 0.0117018961415385 -0.985554339384615
"2583" "18" "laying" "tBodyAccJerk" "Z" -0.00121344813430769 -0.990660246153846
"2584" "18" "laying" "tBodyGyro" "X" -0.02517618068 -0.992872598
"2585" "18" "laying" "tBodyGyro" "Y" -0.0837587308153846 -0.984202872923077
"2586" "18" "laying" "tBodyGyro" "Z" 0.0937781948153846 -0.985108386307692
"2587" "18" "laying" "tBodyGyroJerk" "X" -0.0997154236307692 -0.996104441384615
"2588" "18" "laying" "tBodyGyroJerk" "Y" -0.0393440191846154 -0.990547638769231
"2589" "18" "laying" "tBodyGyroJerk" "Z" -0.0593135986615385 -0.992548101846154
"2590" "18" "laying" "tGravityAcc" "X" -0.220600509076923 -0.982715987538462
"2591" "18" "laying" "tGravityAcc" "Y" 0.719755403692308 -0.994093522615385
"2592" "18" "laying" "tGravityAcc" "Z" 0.605495317692308 -0.990957249538462
"2593" "19" "Walking" "fBodyAcc" "X" -0.0299815666923077 -0.0578820787019231
"2594" "19" "Walking" "fBodyAcc" "Y" 0.169258575663077 0.112615077990385
"2595" "19" "Walking" "fBodyAcc" "Z" -0.104423357596154 -0.233872331063462
"2596" "19" "Walking" "fBodyAccJerk" "X" 0.0336380997853846 0.0908366492173077
"2597" "19" "Walking" "fBodyAccJerk" "Y" 0.0107318703980769 0.0854010732076923
"2598" "19" "Walking" "fBodyAccJerk" "Z" -0.129367902596154 -0.227829841936346
"2599" "19" "Walking" "fBodyGyro" "X" 0.228142361865385 -0.108388809533846
"2600" "19" "Walking" "fBodyGyro" "Y" -0.0973549846596154 -0.133010285461538
"2601" "19" "Walking" "fBodyGyro" "Z" -0.01050470716 -0.220271190807692
"2602" "19" "Walking" "tBodyAcc" "X" 0.273931172307692 -0.0489049407963462
"2603" "19" "Walking" "tBodyAcc" "Y" -0.0191773587903846 0.181801561185577
"2604" "19" "Walking" "tBodyAcc" "Z" -0.122736673192308 -0.13947794235
"2605" "19" "Walking" "tBodyAccJerk" "X" 0.0822246284461538 0.110306729315577
"2606" "19" "Walking" "tBodyAccJerk" "Y" 0.0144113482019523 0.0809271194038462
"2607" "19" "Walking" "tBodyAccJerk" "Z" -0.0327528722288462 -0.179390497475
"2608" "19" "Walking" "tBodyGyro" "X" -0.0274970979894231 -0.0264357957923077
"2609" "19" "Walking" "tBodyGyro" "Y" -0.0751569333730769 -0.114406108840577
"2610" "19" "Walking" "tBodyGyro" "Z" 0.0798106981923077 -0.104202986482692
"2611" "19" "Walking" "tBodyGyroJerk" "X" -0.0832353261384615 0.0801186523134615
"2612" "19" "Walking" "tBodyGyroJerk" "Y" -0.0307128442115385 -0.291594827626923
"2613" "19" "Walking" "tBodyGyroJerk" "Z" -0.0603091962115385 -0.213494065344231
"2614" "19" "Walking" "tGravityAcc" "X" 0.935222559230769 -0.9698614625
"2615" "19" "Walking" "tGravityAcc" "Y" -0.2233381 -0.958651200384615
"2616" "19" "Walking" "tGravityAcc" "Z" -0.0898428797307692 -0.929187930961539
"2617" "19" "Walking_upstairs" "fBodyAcc" "X" -0.15687949467775 -0.11993477534
"2618" "19" "Walking_upstairs" "fBodyAcc" "Y" 0.111818164225 0.13255758081125
"2619" "19" "Walking_upstairs" "fBodyAcc" "Z" -0.2196444734075 -0.2399806950525
"2620" "19" "Walking_upstairs" "fBodyAccJerk" "X" -0.2053226461925 -0.2172651781
"2621" "19" "Walking_upstairs" "fBodyAccJerk" "Y" -0.073928372175 -0.0131695876025
"2622" "19" "Walking_upstairs" "fBodyAccJerk" "Z" -0.3806571232 -0.50771620575
"2623" "19" "Walking_upstairs" "fBodyGyro" "X" -0.194485509535 -0.4775147465
"2624" "19" "Walking_upstairs" "fBodyGyro" "Y" -0.2254218170275 -0.149925160355
"2625" "19" "Walking_upstairs" "fBodyGyro" "Z" -0.06612935167 -0.207498123525
"2626" "19" "Walking_upstairs" "tBodyAcc" "X" 0.242118808925 -0.1287420952375
"2627" "19" "Walking_upstairs" "tBodyAcc" "Y" -0.0303986615775 0.176349922525
"2628" "19" "Walking_upstairs" "tBodyAcc" "Z" -0.151054607725 -0.1904685504575
"2629" "19" "Walking_upstairs" "tBodyAccJerk" "X" 0.08315450836225 -0.1742790558
"2630" "19" "Walking_upstairs" "tBodyAccJerk" "Y" 0.056818586275 -0.0128865483575
"2631" "19" "Walking_upstairs" "tBodyAccJerk" "Z" 0.0316681980575 -0.4442822275
"2632" "19" "Walking_upstairs" "tBodyGyro" "X" 0.0388537087875 -0.4068000325
"2633" "19" "Walking_upstairs" "tBodyGyro" "Y" -0.134514320575 -0.17263322355
"2634" "19" "Walking_upstairs" "tBodyGyro" "Z" -0.000233248224999999 -0.110117174875
"2635" "19" "Walking_upstairs" "tBodyGyroJerk" "X" -0.1018063044 -0.23937641116
"2636" "19" "Walking_upstairs" "tBodyGyroJerk" "Y" -0.0346288461475 -0.49212221875
"2637" "19" "Walking_upstairs" "tBodyGyroJerk" "Z" -0.0533545875525 -0.3754149830025
"2638" "19" "Walking_upstairs" "tGravityAcc" "X" 0.8294283725 -0.916495992
"2639" "19" "Walking_upstairs" "tGravityAcc" "Y" -0.3871007085 -0.9010448505
"2640" "19" "Walking_upstairs" "tGravityAcc" "Z" -0.2210087627 -0.83693567475
"2641" "19" "Walking_downstairs" "fBodyAcc" "X" 0.537012022051282 0.658506543333333
"2642" "19" "Walking_downstairs" "fBodyAcc" "Y" 0.494457802230769 0.427928785230769
"2643" "19" "Walking_downstairs" "fBodyAcc" "Z" 0.110659220744872 -0.0783635041538461
"2644" "19" "Walking_downstairs" "fBodyAccJerk" "X" 0.474317256051282 0.476803887476923
"2645" "19" "Walking_downstairs" "fBodyAccJerk" "Y" 0.276716853307692 0.349771285415897
"2646" "19" "Walking_downstairs" "fBodyAccJerk" "Z" 0.0595905768717949 -0.0983930104846154
"2647" "19" "Walking_downstairs" "fBodyGyro" "X" 0.474962448333333 0.196613286661538
"2648" "19" "Walking_downstairs" "fBodyGyro" "Y" 0.147083143564103 -0.028489571974359
"2649" "19" "Walking_downstairs" "fBodyGyro" "Z" 0.210673073192308 -0.215892226769231
"2650" "19" "Walking_downstairs" "tBodyAcc" "X" 0.262688053871795 0.626917070512821
"2651" "19" "Walking_downstairs" "tBodyAcc" "Y" -0.0145942275069487 0.514816445641026
"2652" "19" "Walking_downstairs" "tBodyAcc" "Z" -0.133695240660974 0.049322451025641
"2653" "19" "Walking_downstairs" "tBodyAccJerk" "X" 0.0730930306923077 0.544273037307692
"2654" "19" "Walking_downstairs" "tBodyAccJerk" "Y" -0.0386872111282051 0.355306716915385
"2655" "19" "Walking_downstairs" "tBodyAccJerk" "Z" -0.00955202497435897 -0.0200111148717949
"2656" "19" "Walking_downstairs" "tBodyGyro" "X" -0.205775427307692 0.267657219333333
"2657" "19" "Walking_downstairs" "tBodyGyro" "Y" 0.0274707556666667 0.0483147743589744
"2658" "19" "Walking_downstairs" "tBodyGyro" "Z" 0.163962510807692 -0.0314083457948718
"2659" "19" "Walking_downstairs" "tBodyGyroJerk" "X" -0.0337429578461538 0.179148649684615
"2660" "19" "Walking_downstairs" "tBodyGyroJerk" "Y" -0.0394612603358974 -0.0146299196923077
"2661" "19" "Walking_downstairs" "tBodyGyroJerk" "Z" -0.0545565563487179 0.116646170221282
"2662" "19" "Walking_downstairs" "tGravityAcc" "X" 0.881940855128205 -0.899726139487179
"2663" "19" "Walking_downstairs" "tGravityAcc" "Y" -0.215018042307692 -0.917880864102564
"2664" "19" "Walking_downstairs" "tGravityAcc" "Z" -0.126146868942821 -0.899363131794872
"2665" "19" "sitting" "fBodyAcc" "X" -0.979238031780822 -0.975204245342466
"2666" "19" "sitting" "fBodyAcc" "Y" -0.960763181917808 -0.948053070136986
"2667" "19" "sitting" "fBodyAcc" "Z" -0.96633509109589 -0.947514931780822
"2668" "19" "sitting" "fBodyAccJerk" "X" -0.986775590136986 -0.988576991369863
"2669" "19" "sitting" "fBodyAccJerk" "Y" -0.979141571643836 -0.980999857671233
"2670" "19" "sitting" "fBodyAccJerk" "Z" -0.98398048 -0.988151915753425
"2671" "19" "sitting" "fBodyGyro" "X" -0.981743664931507 -0.985576048219178
"2672" "19" "sitting" "fBodyGyro" "Y" -0.968188675753425 -0.955598610136986
"2673" "19" "sitting" "fBodyGyro" "Z" -0.968235777945205 -0.967869249178082
"2674" "19" "sitting" "tBodyAcc" "X" 0.273830316164384 -0.976357663013699
"2675" "19" "sitting" "tBodyAcc" "Y" -0.016739260030137 -0.950388943972603
"2676" "19" "sitting" "tBodyAcc" "Z" -0.10870765430137 -0.951929615068493
"2677" "19" "sitting" "tBodyAccJerk" "X" 0.0753747129191781 -0.987043285479452
"2678" "19" "sitting" "tBodyAccJerk" "Y" 0.0137921005843836 -0.979267729041096
"2679" "19" "sitting" "tBodyAccJerk" "Z" 0.00173106800213699 -0.986704740273973
"2680" "19" "sitting" "tBodyGyro" "X" -0.0214151280054795 -0.984625306849315
"2681" "19" "sitting" "tBodyGyro" "Y" -0.0520207886438356 -0.959758309589041
"2682" "19" "sitting" "tBodyGyro" "Z" 0.0968980718168493 -0.96559497630137
"2683" "19" "sitting" "tBodyGyroJerk" "X" -0.100986131452055 -0.988464752739726
"2684" "19" "sitting" "tBodyGyroJerk" "Y" -0.0425170215068493 -0.987465915068493
"2685" "19" "sitting" "tBodyGyroJerk" "Z" -0.0590801684246575 -0.98531069
"2686" "19" "sitting" "tGravityAcc" "X" 0.581371509041096 -0.969355010136986
"2687" "19" "sitting" "tGravityAcc" "Y" 0.360343534657534 -0.96996981369863
"2688" "19" "sitting" "tGravityAcc" "Z" 0.489126594657534 -0.960394960821918
"2689" "19" "standing" "fBodyAcc" "X" -0.987352048356164 -0.991161671369863
"2690" "19" "standing" "fBodyAcc" "Y" -0.952872872465753 -0.943193755068493
"2691" "19" "standing" "fBodyAcc" "Z" -0.968543351780822 -0.947753961643836
"2692" "19" "standing" "fBodyAccJerk" "X" -0.985039596164384 -0.985913722328767
"2693" "19" "standing" "fBodyAccJerk" "Y" -0.970011345890411 -0.973588517808219
"2694" "19" "standing" "fBodyAccJerk" "Z" -0.983463295479452 -0.987524587534247
"2695" "19" "standing" "fBodyGyro" "X" -0.947865639178082 -0.946607045616438
"2696" "19" "standing" "fBodyGyro" "Y" -0.975061671643836 -0.966967238082192
"2697" "19" "standing" "fBodyGyro" "Z" -0.965100636164384 -0.963212791780822
"2698" "19" "standing" "tBodyAcc" "X" 0.27817226 -0.989910996849315
"2699" "19" "standing" "tBodyAcc" "Y" -0.0154244056945205 -0.944430270684931
"2700" "19" "standing" "tBodyAcc" "Z" -0.10904190460274 -0.952599653972603
"2701" "19" "standing" "tBodyAccJerk" "X" 0.0754120366712329 -0.984792035205479
"2702" "19" "standing" "tBodyAccJerk" "Y" 0.00991338273931507 -0.970543276575342
"2703" "19" "standing" "tBodyAccJerk" "Z" 0.00129216333878082 -0.986142491917808
"2704" "19" "standing" "tBodyGyro" "X" -0.025090574020274 -0.946109711917808
"2705" "19" "standing" "tBodyGyro" "Y" -0.0631429827260274 -0.96957632369863
"2706" "19" "standing" "tBodyGyro" "Z" 0.0710520180136986 -0.960734258356164
"2707" "19" "standing" "tBodyGyroJerk" "X" -0.0990467890520548 -0.97512668739726
"2708" "19" "standing" "tBodyGyroJerk" "Y" -0.0422918533780822 -0.988096672191781
"2709" "19" "standing" "tBodyGyroJerk" "Z" -0.0523769867072603 -0.983453911232877
"2710" "19" "standing" "tGravityAcc" "X" 0.944045837534247 -0.992411542465753
"2711" "19" "standing" "tGravityAcc" "Y" -0.223897807808219 -0.971426607808219
"2712" "19" "standing" "tGravityAcc" "Z" 0.130643717849315 -0.958862043972603
"2713" "19" "laying" "fBodyAcc" "X" -0.97453373 -0.962085001204819
"2714" "19" "laying" "fBodyAcc" "Y" -0.972798824096386 -0.974832075662651
"2715" "19" "laying" "fBodyAcc" "Z" -0.985340447349398 -0.984740998192771
"2716" "19" "laying" "fBodyAccJerk" "X" -0.983478561807229 -0.985278006987952
"2717" "19" "laying" "fBodyAccJerk" "Y" -0.974878270963855 -0.975964111566265
"2718" "19" "laying" "fBodyAccJerk" "Z" -0.986506488795181 -0.988558703373494
"2719" "19" "laying" "fBodyGyro" "X" -0.974196217590361 -0.983944795060241
"2720" "19" "laying" "fBodyGyro" "Y" -0.972061003493976 -0.959831365783133
"2721" "19" "laying" "fBodyGyro" "Z" -0.97393233253012 -0.975417523855422
"2722" "19" "laying" "tBodyAcc" "X" 0.272653733493976 -0.965019579518072
"2723" "19" "laying" "tBodyAcc" "Y" -0.0171426864421687 -0.973449968554217
"2724" "19" "laying" "tBodyAcc" "Z" -0.10898146186747 -0.984672837228916
"2725" "19" "laying" "tBodyAccJerk" "X" 0.0772317998650602 -0.983605223493976
"2726" "19" "laying" "tBodyAccJerk" "Y" 0.011149573306747 -0.974524522650602
"2727" "19" "laying" "tBodyAccJerk" "Z" -0.000988690855325301 -0.988260181084337
"2728" "19" "laying" "tBodyGyro" "X" -0.0312072730559566 -0.981357611445783
"2729" "19" "laying" "tBodyGyro" "Y" -0.0952628014096386 -0.963617705662651
"2730" "19" "laying" "tBodyGyro" "Z" 0.10860511373494 -0.973197523855422
"2731" "19" "laying" "tBodyGyroJerk" "X" -0.0956018266746988 -0.976105663493976
"2732" "19" "laying" "tBodyGyroJerk" "Y" -0.0371476597051807 -0.984607728915663
"2733" "19" "laying" "tBodyGyroJerk" "Z" -0.0599161477951807 -0.986958363975904
"2734" "19" "laying" "tGravityAcc" "X" -0.680043155060241 -0.958959611084337
"2735" "19" "laying" "tGravityAcc" "Y" 0.725646622771084 -0.986993149638554
"2736" "19" "laying" "tGravityAcc" "Z" 0.68762385253012 -0.988819031566265
"2737" "20" "Walking" "fBodyAcc" "X" -0.147404272166667 -0.234985644352941
"2738" "20" "Walking" "fBodyAcc" "Y" 0.403465950921569 0.438436341294118
"2739" "20" "Walking" "fBodyAcc" "Z" -0.272213861705882 -0.26649772672549
"2740" "20" "Walking" "fBodyAccJerk" "X" -0.138717234372549 -0.122237205541176
"2741" "20" "Walking" "fBodyAccJerk" "Y" 0.157933952294118 0.255614062961569
"2742" "20" "Walking" "fBodyAccJerk" "Z" -0.34599447627451 -0.427690451960784
"2743" "20" "Walking" "fBodyGyro" "X" -0.0936248686019608 -0.279931528352941
"2744" "20" "Walking" "fBodyGyro" "Y" 0.0310145965868627 0.107704805445098
"2745" "20" "Walking" "fBodyGyro" "Z" -0.108892495684314 -0.264957205764706
"2746" "20" "Walking" "tBodyAcc" "X" 0.272589336470588 -0.208342792019608
"2747" "20" "Walking" "tBodyAcc" "Y" -0.021199992245098 0.489771808627451
"2748" "20" "Walking" "tBodyAcc" "Z" -0.113539477098039 -0.228734217372549
"2749" "20" "Walking" "tBodyAccJerk" "X" 0.0841234323137255 -0.090645041854902
"2750" "20" "Walking" "tBodyAccJerk" "Y" -0.0210619558882353 0.244310894098039
"2751" "20" "Walking" "tBodyAccJerk" "Z" 0.00634457223529412 -0.387664584313725
"2752" "20" "Walking" "tBodyGyro" "X" -0.0234104225980392 -0.23294061427451
"2753" "20" "Walking" "tBodyGyro" "Y" -0.074105054612549 0.0858321519372549
"2754" "20" "Walking" "tBodyGyro" "Z" 0.0851359929294118 -0.165748467372549
"2755" "20" "Walking" "tBodyGyroJerk" "X" -0.0679992365372549 -0.253227445431373
"2756" "20" "Walking" "tBodyGyroJerk" "Y" -0.0514175758627451 -0.127554090666667
"2757" "20" "Walking" "tBodyGyroJerk" "Z" -0.0549273707529412 -0.22704432732549
"2758" "20" "Walking" "tGravityAcc" "X" 0.899965205686274 -0.970327266470588
"2759" "20" "Walking" "tGravityAcc" "Y" -0.344443913137255 -0.962003383529412
"2760" "20" "Walking" "tGravityAcc" "Z" -0.035130214 -0.953850439607843
"2761" "20" "Walking_upstairs" "fBodyAcc" "X" -0.140439074776471 -0.108444759592157
"2762" "20" "Walking_upstairs" "fBodyAcc" "Y" -0.0293832440223529 0.16454675022549
"2763" "20" "Walking_upstairs" "fBodyAcc" "Z" -0.318431522156863 -0.242438965196078
"2764" "20" "Walking_upstairs" "fBodyAccJerk" "X" -0.256162264623529 -0.187090779486275
"2765" "20" "Walking_upstairs" "fBodyAccJerk" "Y" -0.312161098966667 -0.255008282372549
"2766" "20" "Walking_upstairs" "fBodyAccJerk" "Z" -0.492755895098039 -0.533201712745098
"2767" "20" "Walking_upstairs" "fBodyGyro" "X" -0.372684353921569 -0.532021733921569
"2768" "20" "Walking_upstairs" "fBodyGyro" "Y" -0.162341385629412 -0.079046721372549
"2769" "20" "Walking_upstairs" "fBodyGyro" "Z" 0.115076640798039 0.095476833245098
"2770" "20" "Walking_upstairs" "tBodyAcc" "X" 0.252098317156863 -0.116088676011765
"2771" "20" "Walking_upstairs" "tBodyAcc" "Y" -0.0282258047588235 0.15219632835098
"2772" "20" "Walking_upstairs" "tBodyAcc" "Z" -0.121023947784314 -0.229249455098039
"2773" "20" "Walking_upstairs" "tBodyAccJerk" "X" 0.0836451256901961 -0.185695388078431
"2774" "20" "Walking_upstairs" "tBodyAccJerk" "Y" 0.00659982629803922 -0.260789711588235
"2775" "20" "Walking_upstairs" "tBodyAccJerk" "Z" -0.024542099304902 -0.513641207058824
"2776" "20" "Walking_upstairs" "tBodyGyro" "X" 0.0659193258862745 -0.492701193921569
"2777" "20" "Walking_upstairs" "tBodyGyro" "Y" -0.174650964745098 -0.104722161186078
"2778" "20" "Walking_upstairs" "tBodyGyro" "Z" 0.058701941845098 0.184119332796078
"2779" "20" "Walking_upstairs" "tBodyGyroJerk" "X" -0.148389168870392 -0.471107678431373
"2780" "20" "Walking_upstairs" "tBodyGyroJerk" "Y" -0.0189816250372549 -0.393988623529412
"2781" "20" "Walking_upstairs" "tBodyGyroJerk" "Z" -0.0518985451176471 -0.253867089670588
"2782" "20" "Walking_upstairs" "tGravityAcc" "X" 0.777095717058824 -0.931405014313725
"2783" "20" "Walking_upstairs" "tGravityAcc" "Y" -0.479894842941176 -0.92459435372549
"2784" "20" "Walking_upstairs" "tGravityAcc" "Z" -0.130117634791765 -0.904064093529412
"2785" "20" "Walking_downstairs" "fBodyAcc" "X" -0.0343309987555556 0.113033424261778
"2786" "20" "Walking_downstairs" "fBodyAcc" "Y" 0.524187686888889 0.560191344
